150	,	 src/test/java/net/sf/jabref/bibtex/BibtexEntryWriterTest.java
162	,	src/main/java/net/sf/jabref/JabRefPreferences.java
162	,	 src/main/java/net/sf/jabref/gui/search/SearchBar.java
164	,	src/main/java/net/sf/jabref/JabRefPreferences.java
164	,	 src/main/java/net/sf/jabref/gui/GUIGlobals.java
165	,	src/main/java/net/sf/jabref/JabRefPreferences.java
166	,	src/main/java/net/sf/jabref/JabRefPreferences.java
175	,	 src/main/java/net/sf/jabref/JabRefPreferences.java
175	,	 src/main/java/net/sf/jabref/exporter/FileActions.java
175	,	 src/main/java/net/sf/jabref/gui/MainTable.java
175	,	 src/main/java/net/sf/jabref/gui/preftabs/TablePrefsTab.java
175	,	 src/main/java/net/sf/jabref/logic/bibtex/BibtexEntryWriter.java
175	,	 src/main/java/net/sf/jabref/wizard/auximport/AuxSubGenerator.java
176	,	 src/main/java/net/sf/jabref/Globals.java
176	,	 src/main/java/net/sf/jabref/JabRef.java
176	,	 src/main/java/net/sf/jabref/JabRefMain.java
176	,	 src/main/java/net/sf/jabref/JabRefPreferences.java
176	,	 src/main/java/net/sf/jabref/exporter/ExpandEndnoteFilters.java
176	,	 src/main/java/net/sf/jabref/exporter/ExportFormats.java
176	,	 src/main/java/net/sf/jabref/exporter/FieldFormatter.java
176	,	 src/main/java/net/sf/jabref/exporter/FileActions.java
176	,	 src/main/java/net/sf/jabref/exporter/LatexFieldFormatter.java
176	,	 src/main/java/net/sf/jabref/exporter/SaveAllAction.java
176	,	 src/main/java/net/sf/jabref/exporter/layout/format/JournalAbbreviator.java
176	,	 src/main/java/net/sf/jabref/external/AttachFileAction.java
176	,	 src/main/java/net/sf/jabref/external/ExternalFileTypeEditor.java
176	,	 src/main/java/net/sf/jabref/external/PushToApplicationButton.java
176	,	 src/main/java/net/sf/jabref/gui/BasePanel.java
176	,	 src/main/java/net/sf/jabref/gui/EntryCustomizationDialog2.java
176	,	 src/main/java/net/sf/jabref/gui/GUIGlobals.java
176	,	 src/main/java/net/sf/jabref/gui/GroupAddRemoveDialog.java
176	,	 src/main/java/net/sf/jabref/gui/JabRefFrame.java
